freq,unit,nace_r2,na_item,geo,time,value,nace,series
A,THS_PER,M71,EMP_DC,EU27_2020,1995,1516.65,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,1996,1577.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,1997,1621.69,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,1998,1692.24,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,1999,1770.22,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2000,1886.93,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2001,1948.59,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2002,2011.65,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2003,2069.23,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2004,2141.18,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2005,2192.54,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2006,2328.84,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2007,2466.94,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2008,2567.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2009,2550.09,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2010,2510.02,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2011,2555.83,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2012,2606.27,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2013,2625.28,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2014,2708.66,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2015,2721.77,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2016,2765.31,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2017,2853.27,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2018,2928.91,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2019,3000.71,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2020,3008.01,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2021,3095.86,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2022,3178.83,M71,emp_ths
A,THS_PER,M71,EMP_DC,EU27_2020,2023,3273.52,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,1995,331.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,1996,349.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,1997,366.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,1998,389.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,1999,419.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2000,450.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2001,464.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2002,470.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2003,483.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2004,503.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2005,518.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2006,546.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2007,581.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2008,608.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2009,611.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2010,619.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2011,638.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2012,659.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2013,682.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2014,699.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2015,712.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2016,729.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2017,748.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2018,771.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2019,792.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2020,788.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2021,792.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2022,800.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,DE,2023,812.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,1990,271.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,1991,274.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,1992,274.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,1993,273.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,1994,266.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,1995,258.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,1996,251.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,1997,250.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,1998,252.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,1999,262.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2000,281.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2001,296.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2002,300.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2003,313.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2004,326.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2005,325.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2006,353.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2007,369.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2008,383.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2009,372.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2010,365.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2011,397.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2012,414.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2013,423.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2014,431.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2015,430.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2016,442.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2017,450.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2018,457.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2019,478.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2020,485.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2021,505.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2022,530.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2023,548.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,FR,2024,558.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,1995,83.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,1996,90.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,1997,92.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,1998,94.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,1999,98.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2000,102.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2001,108.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2002,109.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2003,108.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2004,108.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2005,107.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2006,111.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2007,118.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2008,123.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2009,122.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2010,120.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2011,118.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2012,118.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2013,120.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2014,122.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2015,123.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2016,125.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2017,128.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2018,134.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2019,140.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2020,142.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2021,145.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2022,150.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2023,155.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2024,160.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,NL,2025,164.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,1995,27.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,1996,34.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,1997,40.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,1998,47.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,1999,49.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2000,57.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2001,59.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2002,61.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2003,61.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2004,65.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2005,69.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2006,75.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2007,89.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2008,94.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2009,111.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2010,115.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2011,118.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2012,133.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2013,118.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2014,135.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2015,141.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2016,138.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2017,158.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2018,149.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2019,149.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2020,162.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2021,175.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2022,181.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2023,190.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,PL,2024,191.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,1995,53.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,1996,53.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,1997,53.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,1998,46.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,1999,38.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2000,39.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2001,41.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2002,43.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2003,41.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2004,35.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2005,30.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2006,34.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2007,37.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2008,37.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2009,35.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2010,33.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2011,35.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2012,38.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2013,37.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2014,38.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2015,39.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2016,41.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2017,41.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2018,45.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2019,45.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2020,44.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2021,41.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2022,43.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,RO,2023,39.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,1995,194.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,1996,209.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,1997,226.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,1998,240.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,1999,252.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2000,276.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2001,276.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2002,296.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2003,304.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2004,316.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2005,321.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2006,328.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2007,340.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2008,338.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2009,335.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2010,335.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2011,343.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2012,343.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2013,341.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2014,351.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2015,352.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2016,353.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2017,354.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2018,362.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2019,357.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2020,358.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2021,364.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2022,370.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,IT,2023,378.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,1995,130.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,1996,137.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,1997,146.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,1998,157.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,1999,169.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2000,184.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2001,190.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2002,199.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2003,207.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2004,218.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2005,235.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2006,267.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2007,285.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2008,300.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2009,283.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2010,273.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2011,259.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2012,243.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2013,231.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2014,236.7,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2015,233.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2016,232.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2017,249.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2018,259.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2019,279.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2020,260.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2021,279.0,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2022,275.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,ES,2023,300.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,1995,15.64,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,1996,15.65,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,1997,15.61,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,1998,15.68,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,1999,16.78,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2000,19.85,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2001,20.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2002,21.94,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2003,25.76,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2004,28.09,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2005,33.54,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2006,35.77,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2007,37.16,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2008,36.72,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2009,32.69,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2010,26.41,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2011,26.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2012,29.39,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2013,29.77,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2014,33.54,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2015,34.36,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2016,32.74,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2017,36.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2018,39.71,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2019,36.63,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2020,37.15,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2021,44.71,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2022,48.32,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2023,47.16,M71,emp_ths
A,THS_PER,M71,EMP_DC,IE,2024,56.89,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,1995,35.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,1996,36.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,1997,37.1,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,1998,39.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,1999,41.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2000,43.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2001,44.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2002,44.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2003,43.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2004,43.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2005,44.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2006,46.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2007,48.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2008,50.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2009,47.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2010,46.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2011,47.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2012,48.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2013,49.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2014,48.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2015,50.5,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2016,51.3,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2017,52.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2018,55.6,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2019,57.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2020,59.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2021,61.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2022,63.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2023,65.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,BE,2024,66.8,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,1995,36.12,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,1996,37.76,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,1997,39.09,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,1998,38.91,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,1999,42.44,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2000,42.02,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2001,46.61,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2002,46.96,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2003,47.54,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2004,49.23,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2005,50.37,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2006,53.11,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2007,56.4,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2008,60.06,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2009,60.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2010,58.49,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2011,57.97,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2012,58.94,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2013,59.44,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2014,59.12,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2015,58.86,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2016,59.48,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2017,60.81,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2018,63.09,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2019,64.23,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2020,65.85,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2021,66.84,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2022,69.24,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2023,69.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,AT,2024,69.59,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1975,20.45,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1976,19.38,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1977,20.25,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1978,21.38,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1979,22.76,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1980,23.41,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1981,24.43,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1982,24.93,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1983,25.11,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1984,26.01,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1985,26.9,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1986,28.92,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1987,29.42,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1988,29.12,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1989,31.2,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1990,31.67,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1991,31.47,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1992,30.52,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1993,31.31,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1994,31.36,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1995,32.48,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1996,34.05,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1997,35.44,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1998,36.56,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,1999,36.45,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2000,36.65,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2001,37.95,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2002,38.95,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2003,38.43,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2004,37.74,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2005,38.49,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2006,39.83,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2007,42.04,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2008,44.95,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2009,42.12,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2010,40.39,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2011,39.99,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2012,41.08,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2013,43.15,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2014,44.36,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2015,46.25,M71,emp_ths
A,THS_PER,M71,EMP_DC,DK,2016,47.97,M71,emp_ths
