nace,series,freq,unit,nace_r2,na_item,geo,time,value
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2018,37179.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2019,39530.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2020,37861.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2021,35558.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2022,38647.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2023,46816.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,PL,2024,53103.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,1995,1805.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,1996,1895.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,1997,1825.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,1998,2037.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,1999,1757.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2000,2119.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2001,2571.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2002,3004.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2003,3226.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2004,3853.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2005,5561.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2006,7746.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2007,12224.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2008,16644.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2009,13379.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2010,10240.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2011,9123.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2012,10517.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2013,9820.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2014,9597.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2015,9492.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2016,10100.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2017,10105.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2018,12225.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2019,14154.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2020,14262.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2021,15475.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2022,19139.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2023,25863.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,RO,2024,28079.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,1995,42516.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,1996,48490.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,1997,49491.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,1998,48901.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,1999,50024.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2000,53815.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2001,59583.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2002,64146.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2003,69102.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2004,74592.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2005,79023.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2006,82747.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2007,86465.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2008,88805.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2009,84270.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2010,80291.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2011,81533.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2012,75509.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2013,70440.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2014,64357.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2015,63469.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2016,64483.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2017,65500.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2018,66588.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2019,69190.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2020,65962.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2021,85329.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2022,102168.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2023,116675.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2024,110868.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,IT,2025,114397.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,1995,40334.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,1996,42051.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,1997,42598.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,1998,46339.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,1999,52407.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2000,59618.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2001,67550.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2002,75008.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2003,81851.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2004,88836.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2005,100903.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2006,111572.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2007,116462.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2008,118569.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2009,110029.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2010,89685.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2011,75556.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2012,64407.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2013,55533.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2014,55390.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2015,58924.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2016,61744.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2017,64233.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2018,67144.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2019,73774.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2020,63700.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2021,65544.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2022,73065.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2023,78819.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,ES,2024,82843.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,1995,2822.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,1996,3162.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,1997,3963.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,1998,4604.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,1999,5582.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2000,6931.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2001,8081.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2002,8671.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2003,9933.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2004,11947.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2005,14622.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2006,17365.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2007,16062.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2008,11049.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2009,4170.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2010,2342.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2011,2069.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2012,3037.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2013,3813.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2014,4792.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2015,5310.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2016,6188.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2017,8000.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2018,8645.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2019,9461.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2020,8699.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2021,10129.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2022,12242.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2023,13563.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,IE,2024,14312.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,1995,10507.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,1996,10028.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,1997,10148.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,1998,10295.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,1999,11136.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2000,11796.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2001,12029.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2002,12027.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2003,12369.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2004,13126.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2005,13642.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2006,15356.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2007,16687.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2008,18030.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2009,17486.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2010,17656.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2011,18886.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2012,18736.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2013,18601.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2014,18835.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2015,19017.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2016,19387.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2017,19693.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2018,21064.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2019,22247.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2020,21673.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2021,24533.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2022,27576.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2023,29771.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,BE,2024,30118.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,1995,12952.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,1996,13306.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,1997,12983.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,1998,13570.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,1999,13944.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2000,13936.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2001,13595.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2002,13690.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2003,14615.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2004,15087.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2005,15293.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2006,15540.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2007,16913.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2008,17901.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2009,17409.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2010,16797.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2011,16768.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2012,17471.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2013,18080.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2014,18500.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2015,18846.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2016,19653.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2017,20873.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2018,22084.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2019,22949.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2020,23778.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2021,24531.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2022,26422.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2023,28395.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,AT,2024,28435.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,1993,7750.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,1994,7547.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,1995,7695.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,1996,8589.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,1997,8399.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,1998,8673.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,1999,9376.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2000,10372.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2001,10575.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2002,11450.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2003,12113.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2004,13392.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2005,13519.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2006,15519.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2007,17558.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2008,16671.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2009,15588.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2010,18079.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2011,20610.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2012,22058.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2013,22311.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2014,22676.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2015,24630.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2016,25840.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2017,27215.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2018,27098.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2019,27493.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2020,28247.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2021,31335.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2022,32643.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2023,30856.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,SE,2024,31029.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1975,2045.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1976,2390.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1977,2522.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1978,2602.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1979,2518.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1980,2790.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1981,2564.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1982,2627.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1983,2775.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1984,3174.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1985,3440.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1986,3854.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1987,4662.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1988,4914.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1989,4800.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1990,4727.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1991,4675.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1992,4871.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1993,4664.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1994,5042.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1995,5623.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1996,6316.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1997,6117.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1998,6975.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,1999,7875.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2000,8390.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2001,8134.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2002,8427.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2003,8968.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2004,9419.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2005,9874.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2006,11212.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2007,11476.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2008,12643.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2009,10361.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2010,9397.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2011,10031.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2012,10137.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2013,10249.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2014,10652.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2015,11821.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2016,13448.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2017,14389.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2018,14815.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2019,14717.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2020,14659.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2021,16002.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2022,16897.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2023,17018.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2024,17430.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,DK,2025,18580.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,1995,5223.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,1996,5590.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,1997,6417.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,1998,7017.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,1999,7616.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2000,8602.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2001,9226.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2002,9479.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2003,9157.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2004,9465.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2005,9538.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2006,9682.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2007,10291.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2008,10528.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2009,9767.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2010,9244.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2011,8484.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2012,7173.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2013,6773.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2014,6304.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2015,6398.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2016,6523.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2017,6920.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2018,7541.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2019,8151.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2020,8352.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2021,8695.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2022,10048.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2023,11547.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,PT,2024,12779.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,1995,3199.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,1996,3714.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,1997,3732.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,1998,3997.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,1999,3771.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2000,3762.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2001,4145.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2002,5081.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2003,5287.3
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2004,5654.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2005,6648.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2006,7167.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2007,8047.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2008,9300.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2009,9420.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2010,10071.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2011,9588.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2012,8622.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2013,8207.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2014,8040.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2015,8579.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2016,8659.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2017,9451.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2018,10502.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2019,11284.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2020,11049.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2021,12174.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2022,14286.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2023,16416.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2024,16564.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,CZ,2025,18873.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,1995,1498.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,1996,1438.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,1997,1746.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,1998,1815.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,1999,1962.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2000,2217.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2001,2805.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2002,3601.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2003,3523.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2004,3833.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2005,4509.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2006,4263.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2007,4324.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2008,4535.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2009,3889.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2010,3505.8
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2011,3502.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2012,3240.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2013,3492.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2014,3761.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2015,4006.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2016,3530.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2017,4591.5
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2018,5836.2
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2019,7192.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2020,6698.0
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2021,8052.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2022,9150.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2023,10443.1
F,gva_cp_meur,A,CP_MEUR,F,B1G,HU,2024,10547.7
F,gva_cp_meur,A,CP_MEUR,F,B1G,FI,1980,2555.4
F,gva_cp_meur,A,CP_MEUR,F,B1G,FI,1981,3083.9
F,gva_cp_meur,A,CP_MEUR,F,B1G,FI,1982,3569.6
F,gva_cp_meur,A,CP_MEUR,F,B1G,FI,1983,3950.9
