dataset,bop_item,stk_flow,partner,geo,year,currency,value
bop_its6_det,SJ312,CRE,JP,ES,2022,MIO_EUR,7.0
bop_its6_det,SJ312,CRE,JP,ES,2023,MIO_EUR,28.0
bop_its6_det,SJ312,CRE,JP,ES,2024,MIO_EUR,19.0
bop_its6_det,SJ312,CRE,JP,EU27_2020,2015,MIO_EUR,256.1
bop_its6_det,SJ312,CRE,JP,EU27_2020,2016,MIO_EUR,301.1
bop_its6_det,SJ312,CRE,JP,EU27_2020,2017,MIO_EUR,303.3
bop_its6_det,SJ312,CRE,JP,EU27_2020,2018,MIO_EUR,416.1
bop_its6_det,SJ312,CRE,JP,EU27_2020,2019,MIO_EUR,329.4
bop_its6_det,SJ312,CRE,JP,EU27_2020,2020,MIO_EUR,263.8
bop_its6_det,SJ312,CRE,JP,EU27_2020,2021,MIO_EUR,295.0
bop_its6_det,SJ312,CRE,JP,EU27_2020,2022,MIO_EUR,302.0
bop_its6_det,SJ312,CRE,JP,EU27_2020,2023,MIO_EUR,580.6
bop_its6_det,SJ312,CRE,JP,EU27_2020,2024,MIO_EUR,452.1
bop_its6_det,SJ312,CRE,JP,FI,2015,MIO_EUR,4.0
bop_its6_det,SJ312,CRE,JP,FI,2016,MIO_EUR,16.0
bop_its6_det,SJ312,CRE,JP,FI,2017,MIO_EUR,25.0
bop_its6_det,SJ312,CRE,JP,FI,2018,MIO_EUR,23.0
bop_its6_det,SJ312,CRE,JP,FI,2019,MIO_EUR,23.0
bop_its6_det,SJ312,CRE,JP,FI,2020,MIO_EUR,14.0
bop_its6_det,SJ312,CRE,JP,FI,2021,MIO_EUR,15.0
bop_its6_det,SJ312,CRE,JP,FI,2022,MIO_EUR,13.0
bop_its6_det,SJ312,CRE,JP,FI,2023,MIO_EUR,20.0
bop_its6_det,SJ312,CRE,JP,FI,2024,MIO_EUR,12.0
bop_its6_det,SJ312,CRE,JP,HU,2015,MIO_EUR,0.8
bop_its6_det,SJ312,CRE,JP,HU,2016,MIO_EUR,0.3
bop_its6_det,SJ312,CRE,JP,HU,2017,MIO_EUR,1.7
bop_its6_det,SJ312,CRE,JP,HU,2019,MIO_EUR,2.4
bop_its6_det,SJ312,CRE,JP,HU,2020,MIO_EUR,3.5
bop_its6_det,SJ312,CRE,JP,HU,2021,MIO_EUR,2.1
bop_its6_det,SJ312,CRE,JP,HU,2022,MIO_EUR,1.8
bop_its6_det,SJ312,CRE,JP,HU,2023,MIO_EUR,3.8
bop_its6_det,SJ312,CRE,JP,HU,2024,MIO_EUR,3.4
bop_its6_det,SJ312,CRE,JP,IE,2015,MIO_EUR,2.0
bop_its6_det,SJ312,CRE,JP,IE,2016,MIO_EUR,1.0
bop_its6_det,SJ312,CRE,JP,IE,2017,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,IE,2018,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,IE,2019,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,IE,2020,MIO_EUR,1.0
bop_its6_det,SJ312,CRE,JP,IE,2021,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,IE,2022,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,IE,2023,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,IE,2024,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,IT,2015,MIO_EUR,2.8
bop_its6_det,SJ312,CRE,JP,IT,2016,MIO_EUR,2.6
bop_its6_det,SJ312,CRE,JP,IT,2017,MIO_EUR,4.1
bop_its6_det,SJ312,CRE,JP,IT,2018,MIO_EUR,3.8
bop_its6_det,SJ312,CRE,JP,IT,2019,MIO_EUR,1.1
bop_its6_det,SJ312,CRE,JP,IT,2020,MIO_EUR,1.3
bop_its6_det,SJ312,CRE,JP,IT,2021,MIO_EUR,2.1
bop_its6_det,SJ312,CRE,JP,IT,2022,MIO_EUR,1.1
bop_its6_det,SJ312,CRE,JP,IT,2023,MIO_EUR,3.0
bop_its6_det,SJ312,CRE,JP,IT,2024,MIO_EUR,2.8
bop_its6_det,SJ312,CRE,JP,NL,2015,MIO_EUR,11.2
bop_its6_det,SJ312,CRE,JP,NL,2018,MIO_EUR,2.9
bop_its6_det,SJ312,CRE,JP,NL,2020,MIO_EUR,2.1
bop_its6_det,SJ312,CRE,JP,NL,2022,MIO_EUR,3.1
bop_its6_det,SJ312,CRE,JP,NL,2023,MIO_EUR,2.7
bop_its6_det,SJ312,CRE,JP,NL,2024,MIO_EUR,3.7
bop_its6_det,SJ312,CRE,JP,PL,2015,MIO_EUR,0.7
bop_its6_det,SJ312,CRE,JP,PL,2016,MIO_EUR,1.6
bop_its6_det,SJ312,CRE,JP,PL,2017,MIO_EUR,0.5
bop_its6_det,SJ312,CRE,JP,PL,2018,MIO_EUR,2.1
bop_its6_det,SJ312,CRE,JP,PL,2019,MIO_EUR,3.7
bop_its6_det,SJ312,CRE,JP,PL,2020,MIO_EUR,1.4
bop_its6_det,SJ312,CRE,JP,PL,2021,MIO_EUR,2.0
bop_its6_det,SJ312,CRE,JP,PL,2022,MIO_EUR,8.1
bop_its6_det,SJ312,CRE,JP,PL,2023,MIO_EUR,2.9
bop_its6_det,SJ312,CRE,JP,PL,2024,MIO_EUR,3.7
bop_its6_det,SJ312,CRE,JP,RO,2017,MIO_EUR,0.2
bop_its6_det,SJ312,CRE,JP,RO,2018,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,RO,2019,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,RO,2021,MIO_EUR,0.4
bop_its6_det,SJ312,CRE,JP,RO,2022,MIO_EUR,0.6
bop_its6_det,SJ312,CRE,JP,RO,2024,MIO_EUR,0.0
bop_its6_det,SJ312,CRE,JP,SE,2015,MIO_EUR,14.5
bop_its6_det,SJ312,CRE,JP,SE,2016,MIO_EUR,12.5
bop_its6_det,SJ312,CRE,JP,SE,2017,MIO_EUR,25.2
bop_its6_det,SJ312,CRE,JP,SE,2018,MIO_EUR,6.5
bop_its6_det,SJ312,CRE,JP,SE,2019,MIO_EUR,8.9
bop_its6_det,SJ312,CRE,JP,SE,2020,MIO_EUR,15.8
bop_its6_det,SJ312,CRE,JP,SE,2021,MIO_EUR,3.9
bop_its6_det,SJ312,CRE,JP,SE,2022,MIO_EUR,4.8
bop_its6_det,SJ312,CRE,JP,SE,2023,MIO_EUR,1.9
bop_its6_det,SJ312,CRE,JP,SE,2024,MIO_EUR,7.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,AT,2015,MIO_EUR,370.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,AT,2016,MIO_EUR,359.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,AT,2017,MIO_EUR,370.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,AT,2018,MIO_EUR,450.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,AT,2019,MIO_EUR,584.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,AT,2020,MIO_EUR,414.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,AT,2021,MIO_EUR,526.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,AT,2022,MIO_EUR,462.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,AT,2023,MIO_EUR,492.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,AT,2024,MIO_EUR,464.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,BE,2015,MIO_EUR,260.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,BE,2016,MIO_EUR,708.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,BE,2017,MIO_EUR,410.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,BE,2018,MIO_EUR,285.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,BE,2019,MIO_EUR,328.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,BE,2020,MIO_EUR,285.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,BE,2021,MIO_EUR,279.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,BE,2022,MIO_EUR,336.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,BE,2023,MIO_EUR,317.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,BE,2024,MIO_EUR,637.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,CZ,2015,MIO_EUR,45.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,CZ,2016,MIO_EUR,45.6
bop_its6_det,SJ312,DEB,EXT_EU27_2020,CZ,2017,MIO_EUR,39.3
bop_its6_det,SJ312,DEB,EXT_EU27_2020,CZ,2018,MIO_EUR,31.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,CZ,2019,MIO_EUR,26.3
bop_its6_det,SJ312,DEB,EXT_EU27_2020,CZ,2020,MIO_EUR,30.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,CZ,2021,MIO_EUR,26.3
bop_its6_det,SJ312,DEB,EXT_EU27_2020,CZ,2022,MIO_EUR,42.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,CZ,2023,MIO_EUR,37.4
bop_its6_det,SJ312,DEB,EXT_EU27_2020,CZ,2024,MIO_EUR,30.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DE,2015,MIO_EUR,2743.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DE,2016,MIO_EUR,2714.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DE,2017,MIO_EUR,2817.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DE,2018,MIO_EUR,3434.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DE,2019,MIO_EUR,3464.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DE,2020,MIO_EUR,2969.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DE,2021,MIO_EUR,3045.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DE,2022,MIO_EUR,4238.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DE,2023,MIO_EUR,4369.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DE,2024,MIO_EUR,5444.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DK,2015,MIO_EUR,526.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DK,2016,MIO_EUR,524.1
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DK,2017,MIO_EUR,447.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DK,2018,MIO_EUR,436.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DK,2019,MIO_EUR,511.6
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DK,2020,MIO_EUR,491.8
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DK,2021,MIO_EUR,435.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DK,2022,MIO_EUR,564.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DK,2023,MIO_EUR,534.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,DK,2024,MIO_EUR,558.3
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EL,2015,MIO_EUR,23.4
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EL,2016,MIO_EUR,19.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EL,2017,MIO_EUR,22.7
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EL,2018,MIO_EUR,21.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EL,2019,MIO_EUR,19.6
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EL,2020,MIO_EUR,15.8
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EL,2021,MIO_EUR,26.4
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EL,2022,MIO_EUR,45.2
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EL,2023,MIO_EUR,44.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EL,2024,MIO_EUR,45.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,ES,2015,MIO_EUR,483.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,ES,2016,MIO_EUR,390.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,ES,2017,MIO_EUR,409.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,ES,2018,MIO_EUR,434.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,ES,2019,MIO_EUR,338.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,ES,2020,MIO_EUR,368.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,ES,2021,MIO_EUR,361.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,ES,2022,MIO_EUR,374.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,ES,2023,MIO_EUR,345.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,ES,2024,MIO_EUR,589.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EU27_2020,2015,MIO_EUR,7868.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EU27_2020,2016,MIO_EUR,8689.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EU27_2020,2017,MIO_EUR,8640.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EU27_2020,2018,MIO_EUR,9752.4
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EU27_2020,2019,MIO_EUR,9073.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EU27_2020,2020,MIO_EUR,8642.6
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EU27_2020,2021,MIO_EUR,9684.1
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EU27_2020,2022,MIO_EUR,11720.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EU27_2020,2023,MIO_EUR,12352.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,EU27_2020,2024,MIO_EUR,14737.6
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FI,2015,MIO_EUR,82.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FI,2016,MIO_EUR,83.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FI,2017,MIO_EUR,93.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FI,2018,MIO_EUR,121.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FI,2019,MIO_EUR,119.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FI,2020,MIO_EUR,138.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FI,2021,MIO_EUR,223.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FI,2022,MIO_EUR,163.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FI,2023,MIO_EUR,151.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FI,2024,MIO_EUR,326.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FR,2015,MIO_EUR,1959.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FR,2016,MIO_EUR,1976.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FR,2017,MIO_EUR,2656.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FR,2018,MIO_EUR,2679.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FR,2019,MIO_EUR,1593.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FR,2020,MIO_EUR,1589.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FR,2021,MIO_EUR,2039.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FR,2022,MIO_EUR,2014.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FR,2023,MIO_EUR,2353.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,FR,2024,MIO_EUR,2410.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,HU,2015,MIO_EUR,62.1
bop_its6_det,SJ312,DEB,EXT_EU27_2020,HU,2016,MIO_EUR,186.2
bop_its6_det,SJ312,DEB,EXT_EU27_2020,HU,2017,MIO_EUR,61.7
bop_its6_det,SJ312,DEB,EXT_EU27_2020,HU,2018,MIO_EUR,154.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,HU,2019,MIO_EUR,126.7
bop_its6_det,SJ312,DEB,EXT_EU27_2020,HU,2020,MIO_EUR,108.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,HU,2021,MIO_EUR,237.7
bop_its6_det,SJ312,DEB,EXT_EU27_2020,HU,2022,MIO_EUR,103.6
bop_its6_det,SJ312,DEB,EXT_EU27_2020,HU,2023,MIO_EUR,156.6
bop_its6_det,SJ312,DEB,EXT_EU27_2020,HU,2024,MIO_EUR,143.8
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IE,2015,MIO_EUR,49.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IE,2016,MIO_EUR,90.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IE,2017,MIO_EUR,18.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IE,2018,MIO_EUR,22.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IE,2019,MIO_EUR,34.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IE,2023,MIO_EUR,302.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IE,2024,MIO_EUR,408.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IT,2015,MIO_EUR,331.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IT,2016,MIO_EUR,541.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IT,2017,MIO_EUR,471.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IT,2018,MIO_EUR,669.2
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IT,2019,MIO_EUR,766.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IT,2020,MIO_EUR,853.4
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IT,2021,MIO_EUR,964.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IT,2022,MIO_EUR,1024.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IT,2023,MIO_EUR,933.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,IT,2024,MIO_EUR,731.4
bop_its6_det,SJ312,DEB,EXT_EU27_2020,NL,2015,MIO_EUR,424.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,NL,2016,MIO_EUR,435.8
bop_its6_det,SJ312,DEB,EXT_EU27_2020,NL,2017,MIO_EUR,267.3
bop_its6_det,SJ312,DEB,EXT_EU27_2020,NL,2018,MIO_EUR,373.3
bop_its6_det,SJ312,DEB,EXT_EU27_2020,NL,2019,MIO_EUR,493.2
bop_its6_det,SJ312,DEB,EXT_EU27_2020,NL,2020,MIO_EUR,489.6
bop_its6_det,SJ312,DEB,EXT_EU27_2020,NL,2021,MIO_EUR,380.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,NL,2022,MIO_EUR,914.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,NL,2023,MIO_EUR,1053.7
bop_its6_det,SJ312,DEB,EXT_EU27_2020,NL,2024,MIO_EUR,1277.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PL,2015,MIO_EUR,104.7
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PL,2016,MIO_EUR,99.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PL,2017,MIO_EUR,121.7
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PL,2018,MIO_EUR,121.6
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PL,2019,MIO_EUR,116.1
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PL,2020,MIO_EUR,129.4
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PL,2021,MIO_EUR,175.2
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PL,2022,MIO_EUR,343.8
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PL,2023,MIO_EUR,426.7
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PL,2024,MIO_EUR,562.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PT,2015,MIO_EUR,27.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PT,2016,MIO_EUR,18.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PT,2017,MIO_EUR,13.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PT,2018,MIO_EUR,26.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PT,2019,MIO_EUR,22.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PT,2020,MIO_EUR,31.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PT,2021,MIO_EUR,24.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PT,2022,MIO_EUR,47.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PT,2023,MIO_EUR,42.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,PT,2024,MIO_EUR,76.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,RO,2015,MIO_EUR,39.4
bop_its6_det,SJ312,DEB,EXT_EU27_2020,RO,2016,MIO_EUR,50.1
bop_its6_det,SJ312,DEB,EXT_EU27_2020,RO,2017,MIO_EUR,30.4
bop_its6_det,SJ312,DEB,EXT_EU27_2020,RO,2018,MIO_EUR,60.8
bop_its6_det,SJ312,DEB,EXT_EU27_2020,RO,2019,MIO_EUR,63.9
bop_its6_det,SJ312,DEB,EXT_EU27_2020,RO,2020,MIO_EUR,44.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,RO,2021,MIO_EUR,103.6
bop_its6_det,SJ312,DEB,EXT_EU27_2020,RO,2023,MIO_EUR,43.5
bop_its6_det,SJ312,DEB,EXT_EU27_2020,RO,2024,MIO_EUR,111.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,SE,2015,MIO_EUR,212.3
bop_its6_det,SJ312,DEB,EXT_EU27_2020,SE,2016,MIO_EUR,234.3
bop_its6_det,SJ312,DEB,EXT_EU27_2020,SE,2017,MIO_EUR,287.4
bop_its6_det,SJ312,DEB,EXT_EU27_2020,SE,2018,MIO_EUR,307.1
bop_its6_det,SJ312,DEB,EXT_EU27_2020,SE,2019,MIO_EUR,320.2
bop_its6_det,SJ312,DEB,EXT_EU27_2020,SE,2020,MIO_EUR,255.6
bop_its6_det,SJ312,DEB,EXT_EU27_2020,SE,2021,MIO_EUR,494.2
bop_its6_det,SJ312,DEB,EXT_EU27_2020,SE,2022,MIO_EUR,572.0
bop_its6_det,SJ312,DEB,EXT_EU27_2020,SE,2023,MIO_EUR,629.2
bop_its6_det,SJ312,DEB,EXT_EU27_2020,SE,2024,MIO_EUR,794.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,AT,2015,MIO_EUR,1241.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,AT,2016,MIO_EUR,1288.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,AT,2017,MIO_EUR,1259.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,AT,2018,MIO_EUR,1506.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,AT,2019,MIO_EUR,1490.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,AT,2020,MIO_EUR,1728.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,AT,2021,MIO_EUR,2316.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,AT,2022,MIO_EUR,1680.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,AT,2023,MIO_EUR,1678.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,AT,2024,MIO_EUR,1569.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,BE,2015,MIO_EUR,1430.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,BE,2017,MIO_EUR,603.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,BE,2018,MIO_EUR,441.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,BE,2019,MIO_EUR,422.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,BE,2020,MIO_EUR,360.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,BE,2021,MIO_EUR,392.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,BE,2022,MIO_EUR,515.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,BE,2023,MIO_EUR,784.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,BE,2024,MIO_EUR,887.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,CZ,2015,MIO_EUR,210.6
bop_its6_det,SJ312,CRE,EXT_EU27_2020,CZ,2016,MIO_EUR,256.8
bop_its6_det,SJ312,CRE,EXT_EU27_2020,CZ,2017,MIO_EUR,120.1
bop_its6_det,SJ312,CRE,EXT_EU27_2020,CZ,2018,MIO_EUR,184.7
bop_its6_det,SJ312,CRE,EXT_EU27_2020,CZ,2019,MIO_EUR,126.6
bop_its6_det,SJ312,CRE,EXT_EU27_2020,CZ,2020,MIO_EUR,96.4
bop_its6_det,SJ312,CRE,EXT_EU27_2020,CZ,2021,MIO_EUR,102.8
bop_its6_det,SJ312,CRE,EXT_EU27_2020,CZ,2022,MIO_EUR,134.5
bop_its6_det,SJ312,CRE,EXT_EU27_2020,CZ,2023,MIO_EUR,104.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,CZ,2024,MIO_EUR,103.1
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DE,2015,MIO_EUR,5514.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DE,2016,MIO_EUR,5620.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DE,2017,MIO_EUR,5656.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DE,2018,MIO_EUR,5570.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DE,2019,MIO_EUR,5632.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DE,2020,MIO_EUR,5268.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DE,2021,MIO_EUR,5472.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DE,2022,MIO_EUR,6433.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DE,2023,MIO_EUR,7036.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DE,2024,MIO_EUR,7264.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DK,2015,MIO_EUR,753.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DK,2016,MIO_EUR,760.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DK,2017,MIO_EUR,800.2
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DK,2018,MIO_EUR,823.1
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DK,2019,MIO_EUR,828.7
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DK,2020,MIO_EUR,590.4
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DK,2021,MIO_EUR,688.9
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DK,2022,MIO_EUR,799.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DK,2023,MIO_EUR,1064.0
bop_its6_det,SJ312,CRE,EXT_EU27_2020,DK,2024,MIO_EUR,1127.4
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EL,2015,MIO_EUR,18.4
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EL,2016,MIO_EUR,18.6
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EL,2017,MIO_EUR,22.6
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EL,2018,MIO_EUR,21.3
bop_its6_det,SJ312,CRE,EXT_EU27_2020,EL,2019,MIO_EUR,21.1
